id;Latitude;Longitude;cheapness;condition;location;score
35;47.43357265;9.382687450000006;10.0;3.2;9.499579446775375;7.86
36;47.4193966;9.3638557;10.0;;8.267473005488938;9.5
37;47.42633255;9.361973024803374;1.0;;7.144511714129965;2.76
38;47.4255885;9.3753555;1.0;3.1;7.543070171692445;2.94
39;47.43723125;9.41577578475992;1.0;5.9;5.21000338516543;3.31
40;47.4074701;9.3323992;1.0;3.0;7.005619230055823;2.8
41;47.42721965;9.384756771709387;10.0;3.9;6.60328918482209;7.49
42;47.4106838;9.3236124;1.0;;7.025607748693163;2.72
43;47.44241295;9.39256695;10.0;;6.946003682604543;9.13
44;47.43847285;9.38890260610103;1.0;;6.391219668241803;2.54
45;47.430527;9.3737262;10.0;;6.673709124678077;9.05
46;47.41392515;9.363869597631028;10.0;;5.865622735285434;8.82
47;47.4332311;9.3820614;1.0;;8.505261027596802;3.14
48;47.4321416;9.3947223;1.0;;7.092562558407094;2.74
49;47.4132176;9.3631552;10.0;4.1;6.307663014297434;7.49
50;47.4402717;9.3917662;1.0;;5.8926168032697115;2.4
51;47.4207836;9.3731019;1.0;9.7;5.0304161834137755;4.42
52;47.4317383;9.3941364;10.0;;6.716817736872656;9.06
53;47.4179625;9.3517865;1.0;;6.514226025854258;2.58
54;47.4398936;9.39524;10.0;;5.835768703340106;8.81
55;47.42633255;9.361973024803374;1.0;;7.144511714129965;2.76
56;47.427346;9.384567048335123;10.0;;6.420606838388478;8.98
57;47.4183576;9.3662886;1.0;;6.912819710094762;2.69
58;47.4057792;9.3166332;10.0;;4.74200516550888;8.5
59;47.44278935;9.40902391684136;1.0;7.2;7.72298520506898;4.2
60;47.4321219;9.396944301950164;10.0;;6.334543198413659;8.95
61;47.4018632;9.3350033;1.0;6.4;7.724163082655137;3.96
62;47.4016977;9.334488;1.0;6.4;7.6561369557860575;3.95
63;47.43624915;9.392436753786884;10.0;;7.318786268521727;9.23
64;47.4223514;9.36567416682258;1.0;;6.480715939039486;2.57
65;47.431491;9.3732596780751;1.0;;6.888251562548676;2.68
66;47.4299191;9.4000768;1.0;2.4;6.9799502834664136;2.62
67;47.4309151;9.3928945;1.0;;5.875724564691522;2.39
68;47.436968750000005;9.40461023241862;10.0;2.7;5.694018328366048;6.95
69;47.4161288;9.361965853309243;10.0;;6.349396994960445;8.96
70;47.4161288;9.361965853309243;6.0;;6.349396994960445;6.1
71;47.43987625;9.395896249999996;10.0;;5.777937262303411;8.79
72;47.4158594;9.3653562;10.0;;6.0324814027110945;8.87
73;47.4383998;9.389271390828943;10.0;;6.272021081629479;8.93
74;47.4187357;9.352212558094738;10.0;;6.826065330475127;9.09
75;47.40767515;9.36900451277361;10.0;;5.066854241751631;8.59
76;47.4250593;9.3765878;1.0;;8.587744487631465;3.17
77;47.41117805;9.340559508528608;8.0;;6.32734553929971;7.52
78;47.4304491;9.3802792;10.0;;6.478411318546367;8.99
79;47.4227782;9.3747383;1.0;;7.637932886704494;2.9
80;47.4074701;9.3323992;1.0;3.0;7.005619230055823;2.8
81;47.4183768;9.3618727;10.0;;8.420791971310182;9.55
82;47.432341050000005;9.403787196484114;10.0;4.5;6.260387718297084;7.6
83;47.4425112;9.3932722;10.0;;6.828515837192623;9.09
84;47.4331689;9.40416813841948;1.0;;6.144813840832436;2.47
85;47.4125755;9.3653597;1.0;2.7;5.500587482581265;2.41
86;47.4375529;9.3880763;10.0;;6.507312351296503;9.0
87;47.4243027;9.3801214;10.0;;5.536082298762992;8.72
88;47.428027;9.377124;1.0;2.7;6.595199768007381;2.63
89;47.4394845;9.395932834394024;10.0;2.2;6.234941788728713;6.91
90;47.4250593;9.3765878;10.0;;8.587744487631465;9.6
91;47.41634375;9.347315046811469;1.0;;6.3758994832177365;2.54
92;47.4298708;9.3922226;10.0;3.7;6.818149363979776;7.47
93;47.4250593;9.3765878;10.0;;8.587744487631465;9.6
94;47.4244641;9.3820684;4.0;;5.993345647334186;4.57
95;47.4412078;9.378333770377468;1.0;2.7;8.557030959945592;3.02
96;47.42633255;9.361973024803374;1.0;7.3;7.144511714129965;4.12
97;47.4163633;9.3625089;10.0;;6.471262845977767;8.99
98;47.436953;9.3916204;10.0;;7.5539160897296025;9.3
99;47.4402747;9.3938586;1.0;;6.029372282426335;2.44
