id;Latitude;Longitude;cheapness;condition;location;score
0;47.4062947;9.3251469;;;5.91595651913933;5.92
1;47.4077958;9.3324176;1.0;;8.443244229622312;3.13
2;47.42615505;9.376347931506103;1.0;4.6;7.202461389371017;3.32
3;47.43695815;9.392106340009857;10.0;;9.091333529165667;9.74
4;47.4296003;9.3918361;10.0;;7.862215525187624;9.39
5;47.42461015;9.383825768015402;10.0;;6.116510309765028;8.89
6;47.43282365;9.37769575;10.0;;7.145516205749905;9.18
7;47.4124998;9.3638839;1.0;;6.078664702467936;2.45
8;47.4238554;9.3630017;6.0;4.1;5.062014510861209;5.24
9;47.42695635;9.377736403499394;1.0;;6.706860128627982;2.63
10;47.4065613;9.3106141;1.0;;3.9142394537283387;1.83
11;47.4316527;9.39404;1.0;;6.619971574682266;2.61
12;47.4021123;9.3030733;1.0;;3.5656436494518085;1.73
13;47.4110607;9.341624173099442;10.0;;6.361800776155093;8.96
14;47.4112502;9.3427816;10.0;;6.664472769595825;9.05
15;47.43959355;9.38033785;1.0;9.4;6.544661224947081;4.63
16;47.4380237;9.3887945;10.0;;6.0533951965547015;8.87
17;47.42015705;9.3555284610766;10.0;;6.270468336754123;8.93
18;47.4322443;9.4142386;1.0;;7.574678879483003;2.88
19;47.43298425;9.39381752954286;10.0;;6.566143187750341;9.02
20;47.4301747;9.375272150000004;1.0;3.0;7.0734317138561424;2.81
21;47.4249303;9.3749226;1.0;;7.427621755908529;2.84
22;47.40702685;9.334551635466145;10.0;;6.243732220621332;8.93
23;47.4082909;9.3287294;10.0;;5.7697560413528794;8.79
24;47.4074892;9.3325655;1.0;3.0;7.041339699357877;2.81
25;47.4362412;9.4094264;10.0;;6.313877606918206;8.95
26;47.43959355;9.38033785;1.0;9.4;6.544661224947081;4.63
27;47.4182972;9.368701679025444;8.0;;6.1216985745422825;7.46
28;47.434334;9.38894984262852;1.0;;6.385107915711878;2.54
29;47.441403;9.390908301326345;10.0;;6.584157385162573;9.02
30;47.4257163;9.3848239;1.0;;6.557760048252523;2.59
31;47.4321416;9.3947223;1.0;;7.027021418071033;2.72
32;47.42462065;9.378630140087616;1.0;2.2;8.44939959587328;2.85
33;47.4367876;9.3913842;1.0;;7.223600085357126;2.78
34;47.42467875;9.38286575;10.0;;6.55136370868664;9.01
35;47.4211627;9.3555651;1.0;6.2;9.21379549763666;4.2
36;47.4064187;9.3693515;10.0;2.2;5.367002256216317;6.73
37;47.4149142;9.3649828;1.0;;5.998226598805106;2.43
38;47.4198745;9.37874068145182;1.0;;6.411531250869218;2.55
39;47.41731605;9.349737700000002;1.0;;6.376526080883567;2.54
40;47.4143808;9.3920853;6.0;;5.298261721554328;5.8
41;47.4316527;9.39404;1.0;;6.619971574682266;2.61
42;47.416226;9.3635595;10.0;3.0;6.852469298157823;7.27
43;47.43767565;9.389967502345332;6.0;;7.405938156951999;6.4
44;47.4072318;9.3689742;6.0;;5.545135130622084;5.87
45;47.43333825;9.39841198785211;1.0;;6.213112678954853;2.49
46;47.4250593;9.3765878;10.0;;8.576690611619979;9.59
47;47.4250593;9.3765878;1.0;;8.576690611619979;3.16
48;47.41304835;9.355129350000002;10.0;;8.50281731513873;9.57
49;47.4320517;9.4003227;4.0;;6.95038853442459;4.84
50;47.4287673;9.39295;10.0;;7.17367596460053;9.19
51;47.4357479;9.3898602;10.0;;6.672549581201563;9.05
52;47.43664765;9.409934047751207;1.0;;5.925436427394083;2.41
53;47.4129836;9.364273811840397;10.0;;5.655335606690983;8.76
54;47.4419431;9.4120559;1.0;6.3;5.392087117177841;3.47
55;47.430813;9.3939065;1.0;;6.175747115609109;2.48
56;47.41948895;9.351192424915869;2.0;2.5;9.385602763016173;3.63
57;47.4137437;9.3647792;1.0;9.4;8.685301893342592;5.06
58;47.4272316;9.3649329;10.0;;8.594017322259905;9.6
59;47.4227449;9.3832898;10.0;4.4;8.950814929544869;8.11
60;47.4419233;9.4098762;10.0;4.8;8.094538058233415;8.06
61;47.43857985;9.378692349999996;10.0;;6.772744438985326;9.08
62;47.413211;9.3327871;1.0;;8.877440115363047;3.25
63;47.414316;9.3451157;1.0;9.9;9.256629369508907;5.32
64;47.4211103;9.370810650000005;1.0;;7.187665942900287;2.77
65;47.4021123;9.3030733;1.0;;3.5656436494518085;1.73
66;47.44058565;9.396741043347896;1.0;7.5;5.980384421585281;3.95
67;47.4250593;9.3765878;1.0;;8.576690611619979;3.16
68;47.4393859;9.3945294;1.0;;5.808459473255601;2.37
69;47.4036954;9.298703760566385;10.0;;5.516748115113806;8.72
70;47.40359605;9.299147363621024;10.0;;5.5;8.71
71;47.436968750000005;9.40461023241862;10.0;2.7;5.678398851375612;6.95
72;47.4170372;9.3587582;10.0;4.3;6.7212109007087895;7.63
73;47.4251548;9.3722285;10.0;2.7;6.936046151968875;7.2
74;47.4249409;9.376682375919245;1.0;;8.573953409707944;3.16
75;47.4279966;9.3801747;1.0;;7.25820661186361;2.79
76;47.4285538;9.3760494;7.0;;6.70868445377322;6.92
77;47.4250593;9.3765878;1.0;;8.576690611619979;3.16
78;47.4250593;9.3765878;1.0;;8.576690611619979;3.16
79;47.4250593;9.3765878;1.0;;8.576690611619979;3.16
80;47.4249409;9.376682375919245;1.0;;8.573953409707944;3.16
81;47.4249409;9.376682375919245;1.0;;8.573953409707944;3.16
82;47.42300815;9.364755919424915;1.0;10.0;9.06634265317204;5.31
83;47.42300815;9.364755919424915;1.0;10.0;9.06634265317204;5.31
84;47.43706735;9.413899954952653;1.0;;4.927043787552774;2.12
85;47.43441635;9.400965299561886;10.0;;6.061520997661088;8.87
86;47.428073;9.3747181;1.0;;6.258583573883094;2.5
87;47.4250593;9.3765878;10.0;;8.576690611619979;9.59
88;47.4014419;9.3025811;1.0;8.5;5.8310857122510935;4.22
89;47.4380545;9.4034954;1.0;;5.8785287390768435;2.39
90;47.4381502;9.4033221;1.0;;5.850451311841535;2.39
91;47.4380545;9.4034954;1.0;;5.8785287390768435;2.39
