id;Latitude;Longitude;cheapness;condition;location;score
73;47.4016977;9.334488;1.0;6.4;9.899425024173421;4.4
74;47.412487;9.3548691;1.0;;9.936220989260972;3.55
75;47.412487;9.3548691;1.0;;9.936220989260972;3.55
76;47.42316095;9.38240318079152;1.0;;7.621495962119878;2.89
77;47.41666765;9.356860152004508;10.0;;7.758680761379931;9.36
78;47.4299892;9.390765;1.0;6.7;7.116856177805733;3.93
79;47.42515545;9.38543285;1.0;7.9;7.826825001291267;4.44
80;47.4168503;9.3572653;1.0;;7.690637360102361;2.91
81;47.4178076;9.345679;1.0;5.1;9.977797017091579;4.03
82;47.4476693;9.3975616;1.0;5.5;9.886431415145548;4.13
83;47.44331145;9.37760155261716;1.0;8.7;9.924495187033918;5.09
84;47.41511775;9.392501341189426;1.0;9.6;8.086977608189024;5.0
85;47.4105464;9.3652829;1.0;;9.932797888327872;3.55
86;47.4157388;9.38144174388805;1.0;5.1;8.381512002764286;3.71
87;47.4286034;9.374814912710166;1.0;;7.792720506294943;2.94
88;47.4135854;9.3329064;1.0;;9.94877649734521;3.56
89;47.4330506;9.3808569;1.0;;8.468817475233749;3.13
90;47.4315431;9.3971746;10.0;;7.3851105230327345;9.25
91;47.4366752;9.4096441;10.0;;7.615338877203329;9.32
92;47.4247364;9.382284220209344;10.0;;7.242580582369855;9.21
93;47.4149142;9.3649828;1.0;;7.178938203096424;2.77
94;47.43376685;9.399760959265905;10.0;;7.157388684847261;9.19
95;47.4244641;9.3820684;1.0;;6.727219693834348;2.64
96;47.4244641;9.3820684;8.0;;6.727219693834348;7.64
97;47.4244641;9.3820684;1.0;;6.727219693834348;2.64
98;47.44960695;9.397567404681944;1.0;;7.372186361267316;2.82
99;47.4270182;9.389490046516794;10.0;;8.003142918292145;9.43
