id;Latitude;Longitude;cheapness;condition;location;score
68;47.4193462;9.3634905;10.0;;7.0;
69;47.424934;9.3827873;10.0;;7.0;
70;47.4026982;9.338653;10.0;4.9;7.0;7.87
71;47.4372848;9.388560888871234;10.0;;7.0;
72;47.438577;9.394766998722856;7.0;;7.0;
73;47.4134837;9.3644126;1.0;;7.0;
74;47.418157050000005;9.362108100000004;2.0;;7.0;
75;47.4256852;9.378017150000003;1.0;;7.0;
76;47.4256852;9.378017150000003;1.0;;7.0;
77;47.4301751;9.3804861;2.0;;7.0;
79;47.4394083;9.3896584;10.0;;7.0;
80;47.4196911;9.35360535;1.0;;7.0;
81;47.4241912;9.3733439;1.0;8.4;7.0;4.42
82;47.4298776;9.392419;10.0;3.7;7.0;7.51
83;47.450600300000005;9.397851804620856;10.0;7.3;7.0;8.59
84;47.4076929;9.32975935;10.0;3.9;7.0;7.57
85;47.42904505;9.39086515255581;1.0;8.4;7.0;4.42
86;47.4069174;9.32155188448548;1.0;;7.0;
87;47.42487675;9.367581510708009;10.0;2.0;7.0;7.0
88;47.420257;9.3668062;1.0;2.7;7.0;2.71
89;47.4250593;9.3765878;10.0;;7.0;
90;47.4393143;9.38039938280507;1.0;9.4;7.0;4.72
91;47.436454;9.4079607;10.0;;7.0;
92;47.43496235;9.385193601421635;10.0;;7.0;
93;47.4115419;9.3430864;10.0;;7.0;
94;47.4419523;9.4030279;4.0;;7.0;
95;47.4259339;9.384537502304031;10.0;1.5;7.0;6.85
96;47.43190795;9.404712488706398;6.0;;7.0;
97;47.42548435;9.375195800177874;1.0;;7.0;
98;47.4139193;9.3646682;10.0;2.7;7.0;7.21
99;47.41117805;9.340559508528608;1.0;;7.0;
100;47.4062947;9.3251469;;;7.0;
101;47.4077958;9.3324176;1.0;;7.0;
102;47.42615505;9.376347931506103;1.0;4.6;7.0;3.28
103;47.43695815;9.392106340009857;10.0;;7.0;
104;47.4296003;9.3918361;10.0;;7.0;
105;47.42461015;9.383825768015402;10.0;;7.0;
106;47.43282365;9.37769575;10.0;;7.0;
107;47.4124998;9.3638839;1.0;;7.0;
108;47.4238554;9.3630017;6.0;4.1;7.0;5.63
109;47.42695635;9.377736403499394;1.0;;7.0;
110;47.4065613;9.3106141;1.0;;7.0;
111;47.4316527;9.39404;1.0;;7.0;
112;47.4021123;9.3030733;1.0;;7.0;
113;47.4110607;9.341624173099442;10.0;;7.0;
114;47.4112502;9.3427816;10.0;;7.0;
